Start time,End time,Language code,Confidence,Channel,Speaker tag,Transcript
4356.500,4370.800,en-us,0.72442,,2," there's a pale apparel was drawn and it was on contested by other party that Quentin of the United States the treatment of the United States and in Canada are parallel and equivalent legislation and the rules that would apply to coins in to"
4372.500,4373.700,en-us,0.61273,,2," corresponding coins in Canada"
4374.600,4377.700,en-us,0.83001,,2," also applying to currency of the United States"
4387.600,4397.800,en-us,0.69240,,2," What can I have a similar points as the ones I had which are $50 gold coins and five dollar one dollar coins?"
4398.700,4410.600,en-us,0.75342,,2," So the point is that if the Canadian coins cannot can be not not treated cannot be treated as good or as something other than currency. Then the US coins cannot find it."
4410.600,4412.200,en-us,0.75342,,1," It's not faces you say that."
4413.800,4425.600,en-us,0.66986,,2," You honor the the United States public law. That is the that is the corresponding loss of the Canadian one to the Persia States. This has the same"
4425.600,4428.700,en-us,0.66986,,1," but in the world USAC only applies in the US."
4429.300,4431.300,en-us,0.73968,,1," And the Canadian act applies in Canada?"
4431.800,4435.100,en-us,0.94389,,1," so I'm not understanding why the fact that"
4436.400,4442.100,en-us,0.76258,,1," If you ask coins are not currency in Canada a legal tender"
4442.100,4447.600,en-us,0.76258,,2," currency, they are currency in the United States."
4447.600,4448.300,en-us,0.76258,,1," Yes."
4451.300,4452.600,en-us,0.87297,,2," If there were Native coins."
4453.500,4458.200,en-us,0.80197,,2," They could also not be considered Goods for the reasons of section one section 11."
4463.100,4467.200,en-us,0.75668,,1," No question of my colleague was why would this act?"
4469.000,4471.000,en-us,0.57572,,1," apply to you whisper"
4471.800,4474.500,en-us,0.88457,,2," because it shows that kinetic coins are treated."
4475.500,4476.400,en-us,0.90428,,2," in a specific way"
4478.300,4478.600,en-us,0.76377,,1," Yes,"
4478.600,4481.000,en-us,0.76377,,2," and it was never anything contention any"
4481.000,4485.700,en-us,0.76377,,1," energy because this section cannot apply Direct."
4486.400,4489.500,en-us,0.77237,,2," The under the defense agreed that coins of the"
4489.500,4491.400,en-us,0.77237,,1," we don't care that the breeze or not."
4491.900,4495.100,en-us,0.92933,,1," If it's a matter of know we need to know what your positions"
4495.100,4499.600,en-us,0.92933,,2," well in that case. I would have to present the current section from the United States."
4505.000,4509.000,en-us,0.80403,,2," They're not."
4509.000,4512.700,en-us,0.80403,,1," Okay. So what is saying is paragraph?"
4513.300,4514.100,en-us,0.80742,,1," section 11"
4515.300,4519.100,en-us,0.61954,,1," with apply if they were coins in Canadian bird seed"
4520.900,4524.700,en-us,0.68406,,1," you say my answer by analogy."
4525.700,4532.200,en-us,0.81564,,1," We should treat the US the same way because the US act as absolutely no application here,"
4532.200,4533.300,en-us,0.81564,,2," correct."
4533.300,4535.600,en-us,0.81564,,1," Okay, so it's by another."
4546.300,4550.500,en-us,0.80526,,2," Next one. I like to point out that."
4551.600,4559.700,en-us,0.59155,,2," the motion judge error significant are in accepting the defendant explanation not"
4560.600,4563.200,en-us,0.90008,,2," the Customs act applies to all Goods"
4563.800,4565.600,en-us,0.96465,,2," which is not true, they"
4568.400,4591.800,en-us,0.94189,,2," The Customs Act is activated specifically by the excise tax act. It doesn't just come into Force out of the blue for everything that you bring into Canada. For instance. If you import food or water or even my own vehicle that I was driving that day. I was not required to report it to declare it as important in Canada, even though I did in Portland in Canada."
4593.300,4593.400,en-us,0.93541,,2," and"
4594.400,4602.700,en-us,0.94522,,2," I was not required to declare it. I did not declare it. It's not a problem. The question is why is this because it is a good it is quite valuable."
4603.700,4621.200,en-us,0.78957,,2," And so on so we would the tests that he applied to the coins. The reason Goods in general are not immediately subjects. The Customs are is because the Customs the Customs act power is given by the exercise section 51"
4623.000,4627.000,en-us,0.72652,,2," which which tells us that that authorities page 15."
4643.700,4644.400,en-us,0.54412,,1," about 15"
4644.400,4644.800,en-us,0.54412,,2," or 16"
4648.400,4649.600,en-us,0.89709,,2," we're described where"
4649.600,4652.300,en-us,0.89709,,1," maybe we can be more precise where"
4652.300,4656.200,en-us,0.89709,,2," of course session 15.8."
4659.100,4662.200,en-us,0.81761,,2," 50 sorry 50.1 50.1"
4663.300,4663.900,en-us,0.71358,,2," point B"
4666.000,4667.900,en-us,0.85433,,2," And then 51."
4669.100,4671.200,en-us,0.74576,,2," so one"
4676.200,4676.300,en-us,0.73800,,2," So"
4676.300,4679.000,en-us,0.73800,,1," just a second one. I would just read it."
4691.400,4703.500,en-us,0.72414,,2," Says that this section gives us what the purpose of the Customs Act is and is what octaves the Customs to act on things that are important."
4714.400,4715.400,en-us,0.86331,,1," So it's only on"
4715.400,4715.900,en-us,0.86331,,2," Goods that are"
4715.900,4725.500,en-us,0.86331,,1," I'm not sure that I understand what you're saying because 50 says that there shall be imposed a consumption tax."
4727.400,4733.300,en-us,0.92016,,1," Was imported in Canada payable in accordance with the provision of the custom Act."
4734.700,4735.000,en-us,0.65546,,2," Yes."
4736.300,4736.700,en-us,0.88751,,2," So this"
4736.700,4741.100,en-us,0.88751,,1," it doesn't say that you don't have to be clear something under the customer."
4744.300,4748.000,en-us,0.85487,,2," It says that the Customs are just unnecessary in the case."
4750.700,4753.000,en-us,0.65309,,2," No, no, it does not your part. This section does not."
4753.000,4755.300,en-us,0.65309,,1," Okay. So which section because you're"
4755.300,4757.200,en-us,0.65309,,2," sexually 51."
4758.700,4770.100,en-us,0.69559,,2," Shows the acceptance 5146 not apply on the sale orientation of good mention is schedule 3."
4770.100,4773.400,en-us,0.69559,,1," Yes. So the fact that there's no hats."
4774.500,4776.200,en-us,0.69347,,1," Why does it mean that you don't have"
4776.200,4780.700,en-us,0.69347,,2," because there is no taxi to be collected in accordance with the Customs that."
4782.800,4785.400,en-us,0.79506,,1," Will have to look at the provision of the first analysis."
4786.800,4789.500,en-us,0.69669,,1," I don't think it leaves you."
4791.300,4792.200,en-us,0.66417,,1," determine whether"
4794.500,4801.400,en-us,0.75666,,1," is the if you recall that the provision of the customer if it says in the Care on the goods on which taxes faithful."
4802.300,4804.900,en-us,0.90639,,2," The Customs act does not do that. It does not activate itself."
4805.700,4808.900,en-us,0.85675,,1," It doesn't nobody doesn't say that you have to be clear."
4808.900,4813.100,en-us,0.85675,,2," It does not."
4815.400,4816.700,en-us,0.77811,,2," That is not the Customs Act."
4819.300,4824.400,en-us,0.76910,,2," Drop to do the Customs Act only comes into effect in case there is Stacks to be collected."
4826.000,4827.700,en-us,0.71719,,2," And in case there is to be collected."
4829.100,4838.100,en-us,0.66388,,2," It is to be collected in accordance with the customers. That means you have to declare it and you have to pay the tax. Okay, but that's a business decision. That's fine."
4838.100,4838.500,en-us,0.66388,,1," Okay."
4846.100,4856.300,en-us,0.77846,,2," Bitch 20, which is one of the exemptions."
4862.600,4864.300,en-us,0.59264,,1,"and on page 20 part 5"
4866.300,4873.400,en-us,0.49236,,2," contribute part 11 for an upper line part 11 of schedule 3. It's on page 22"
4875.000,4876.000,en-us,0.29854,,2," I remember 7 years."
4881.600,4882.500,en-us,0.79874,,1," exemptions from"
4882.500,4883.700,en-us,0.79874,,2," a quotation tax"
4884.800,4887.300,en-us,0.70191,,2," that is to be collected according to the Customs Act."
4890.100,4898.000,en-us,0.78611,,2," So paragraph three and four of part state that British and Canadian coins."
4899.500,4901.000,en-us,0.80572,,2," and foreign gold coin"
4902.300,4904.700,en-us,0.77074,,2," our Exempted from importation tax"
4905.400,4906.900,en-us,0.76351,,2," and the application of the Customs tax."
4907.900,4909.500,en-us,0.23173,,2," setup"
4911.100,4922.800,en-us,0.73774,,2," 4 of part 11 says point of any metal but fossilized weight and designed Fisher for use as currency under the authority of the government of any country. So this would include the United States."
4923.700,4924.900,en-us,0.78850,,2," are exempt from"
4927.100,4932.200,en-us,0.68798,,2," a partition tax and therefore collection of the importation tax 100 Customs out."
4934.500,4936.900,en-us,0.94485,,2," And it follows that if if there is no tax."
4937.700,4938.200,en-us,0.97999,,2," to be paid"
4940.300,4947.800,en-us,0.85840,,2," and the Customs act does not it does not need to be enforced. There's no point to declare things that we're not needed to be."
4949.100,4951.800,en-us,0.81071,,2," Taxed and this is why your point if I take it is"
4951.800,4952.800,en-us,0.81071,,1," it it's"
4952.800,4957.200,en-us,0.81071,,2," no tax and Photon are good. And there's no you do not have to clear that we come to the Border."
4958.100,4962.100,en-us,0.76978,,2," That is correct. And that is not following that logic. It's someone right at the"
4962.100,4962.800,en-us,0.76978,,1," border with fresh fruit."
4964.000,4964.800,en-us,0.79594,,1," From another country"
4964.800,4966.200,en-us,0.79594,,2," you're saying it wouldn't have to."
4967.200,4969.100,en-us,0.78375,,2," Declare that because no tax on."
4969.800,4978.000,en-us,0.72126,,2," It's so far as the fruits that you this not use fruit as an example because there's a agricultural but where does that fit into your"
4978.000,4979.500,en-us,0.72126,,1," and the cutlet?"
4980.600,4981.200,en-us,0.60582,,2," What fruit?"
4982.100,4987.800,en-us,0.80250,,2," Fruits will not be declared under Customs. It would be declared as under the agriculture or not."
4992.200,5003.200,en-us,0.78106,,2," Yes, but one for taxation purposes, but for germs and for other certification purposes, well, let's use a car your personal car or an object that is not subject to the other cultural or not."
5003.800,5011.100,en-us,0.91738,,2," Like the coins like inner objects, the car that I was driving was not subject to the importation of dice."
5011.900,5017.700,en-us,0.86793,,2," But but did you buy that car in the United States? I did not so guess that during the what the word imported me."
5018.500,5031.300,en-us,0.81634,,2," Does the word important only mean bringing Goods that you required outside the country as poet returning Goods that came from Canada and are bringing back to Canada's incorrect. I believe it's the distinction is not."
5032.800,5042.200,en-us,0.90847,,2," On what deportation means but on whether the taxes payable the car was no doubt imported because it was outside the country in the morning. It was inside the country in the afternoon."
5044.100,5045.100,en-us,0.56302,,2," if you look like"
5051.200,5059.600,en-us,0.58314,,1," so, can you remind me of the the section I'm material doesn't have it and I'm going to go look for it later my book of authorities, unfortunately, or"
5060.600,5070.600,en-us,0.64526,,1," There's a problem with it. Yeah, so, can you just repeat to me exactly the thank you. That's where I wasn't clear and I didn't have it."
5070.600,5077.200,en-us,0.64526,,2," I'm sorry. It just scheduled three part 11 points three and four."
5077.200,5078.400,en-us,0.64526,,1," Okay. Thank you."
5083.800,5099.900,en-us,0.95391,,2,"If you bring for example other foodstuffs that are for example chips or things that are not subject to agricultural controls. You do not have to report it to report it. In fact many people try to cross the border to buy their groceries and they come back."
5101.000,5113.600,en-us,0.88314,,2," Does not have to be before it the same day that I came in with these coins. I have also bought some water a bottle of water and some petting mitigation. I had a headache that day medication is also exempt from taxation."
5114.800,5125.000,en-us,0.86467,,2," Which is the reason why I did not have to report it. My car did not have to be reported because tax on it had already been paid when the car was initially imported into Canada. So"
5125.000,5129.300,en-us,0.86467,,1," it was not subject because it was not something on which."
5130.300,5130.900,en-us,0.73089,,1," You had already"
5130.900,5136.600,en-us,0.73089,,2," because there was no tax filing on it those nuts to do to be collected."
5138.500,5139.700,en-us,0.59270,,2," It's not because it was important."
5139.700,5142.700,en-us,0.59270,,1," Okay, so we got your point now we have to worry because you have"
5148.200,5149.100,en-us,0.60243,,2," baseball"
5150.800,5176.900,en-us,0.90576,,2," Wow, the evidence submitted by the defendant which was only paragraph only the Customs Act is the only evidence he had to offer in support of his position that the goods are running the judge found that that position and that evidence is not helpful to his to his point and he found that in fact according to the customer to the Currency Act. The coins are in fact courtesy and legal tender in the United States or"
5178.100,5179.600,en-us,0.91421,,2," and they are not good."
5180.700,5182.200,en-us,0.86228,,2," according to the Customs Act"
5187.100,5188.500,en-us,0.77504,,2," not according to the evidence."
5190.800,5192.200,en-us,0.86505,,1," Okay, what's your point"
5192.200,5197.000,en-us,0.86505,,2," in order for him to find that they were good? She had to introduce some evidence of his own."
5199.100,5203.000,en-us,0.57234,,2," that was nothing that was waiting based on what is defendant said he never"
5214.900,5217.200,en-us,0.27765,,2," Found this right?"
5218.900,5219.400,en-us,0.63625,,1," Okay, so"
5223.100,5226.600,en-us,0.75334,,1," You mean that he's bringing up an argument that was not put to it."
5226.600,5229.900,en-us,0.75334,,2," Is that what you're saying it just argue. That is correct."
5230.700,5235.600,en-us,0.93870,,1," Okay, so it was a new argument that was not put by the parties before?"
5237.200,5239.600,en-us,0.84675,,1," Okay, that's a different. Yeah."
5241.400,5242.700,en-us,0.74095,,1," And which paragraph?"
5244.200,5245.100,en-us,0.58079,,2," Okay decision."
5282.100,5282.300,en-us,0.28714,,2," six"
5286.200,5286.600,en-us,0.55055,,1," exercise"
5291.300,5293.300,en-us,0.61641,,2," this definition was not the owner"
5293.300,5296.500,en-us,0.61641,,1," know. But yeah, it was before it once you put the mat."
5297.600,5302.500,en-us,0.84936,,1," Judge has to look at that the act as a whole cannot just read the acronym look at the definition."
5302.500,5309.100,en-us,0.84936,,2," However, the the defendant did not submit that this is the reason why he thinks the coins are"
5309.100,5311.800,en-us,0.84936,,1," ya good. It's a matter of you."
5312.200,5315.100,en-us,0.78693,,1," See that terms of law you can agree you can see."
5316.500,5317.000,en-us,0.63914,,1," the church"
5318.800,5320.500,en-us,0.83566,,2," So the Act was before"
5320.500,5322.000,en-us,0.83566,,1," and it's not like he looked at."
5324.200,5341.400,en-us,0.74811,,2," This definition of money. There's not a normative. It is only its context there's specific to section 1.3. Unfortunately my in my this is a very long section of the definitions is very long. I did not include it and in my"
5341.400,5341.900,en-us,0.74811,,1," authority,"
5341.900,5360.800,en-us,0.74811,,2," but at the heading of it says that this this definition only implies for that's Obsession. It's not a general definition of money, which does not exist in any law do not have a definition of legal definition for one money is this is only a placeholder the same."
5361.800,5365.500,en-us,0.82388,,2," rewriting the same long paragraph"
5366.900,5373.200,en-us,0.69838,,1," Okay, so it cannot be just for the purpose of 1.3 has to be for the purpose of Park nine."
5375.500,5376.700,en-us,0.79981,,2," The definition"
5376.700,5387.200,en-us,0.79981,,1," is adapted in part nine. So subtraction 1:23. So what you're saying, it applies only to the part or wherever it says that it applies. That"
5387.200,5387.700,en-us,0.79981,,2," is correct."
5387.700,5389.300,en-us,0.79981,,1," Not in another act."
5389.300,5390.100,en-us,0.79981,,2," That's correct."
5390.100,5391.000,en-us,0.79981,,1," Okay, that's good."
5394.400,5398.500,en-us,0.87043,,1," So what did he do that with that? I don't think that he"
5398.500,5403.300,en-us,0.87043,,2," so this was the only basis on which he found the coins can be considered Goods."
5406.400,5410.300,en-us,0.75268,,2," Nothing in the defendants or the planets because of patients to give."
5412.100,5414.300,en-us,0.83173,,2," Any evidence that they can be considered quotes?"
5446.600,5449.300,en-us,0.54172,,1," Too long. I'm in arguments you have left."
5450.400,5451.000,en-us,0.91755,,2," I have"
5452.300,5457.500,en-us,0.76918,,1," just before just just raise the Damned because we we cannot"
5457.500,5467.800,en-us,0.76918,,2," okay the honor the third of 53 of the reasons for the judge called analysis of white coins are currency, but the person that reporting under section 12 of the customs."
5468.800,5469.000,en-us,0.70928,,2," that is"
5472.600,5487.800,en-us,0.62223,,2," 5345 for a section 12 one of Customs are therefore triggered."
5489.700,5491.800,en-us,0.63538,,1," Yes, but you were under 10,000."
5493.700,5495.400,en-us,0.67464,,2," My point is that I believe this is a"
5495.400,5497.700,en-us,0.67464,,1," it doesn't like you."
5500.000,5505.300,en-us,0.75955,,2," It does apply to me, but if it should it should the limit of 10,000 should apply to me."
5506.000,5506.600,en-us,0.80850,,1," Yes, so"
5506.600,5509.700,en-us,0.80850,,2," in case I did have more than 10,000 I should have had to to report them."
5509.700,5511.600,en-us,0.80850,,1," Yes, but he does say that it is."
5513.300,5518.500,en-us,0.56162,,2," Yes, he uses the word. The reporting obligation is provided other section 12 of the"
5518.500,5518.800,en-us,0.56162,,1," Customs"
5518.800,5519.100,en-us,0.56162,,2," not."
5519.800,5521.200,en-us,0.80452,,2," his analysis pertained to"
5523.900,5526.900,en-us,0.75957,,1," I don't see the word customized me proceeds."
5528.200,5529.300,en-us,0.55541,,2," act here's this process that"
5530.300,5534.800,en-us,0.95744,,2," in the first sentence, but the second sentence he talks about the reporting obligations."
5535.500,5535.600,en-us,0.69911,,1," you know, but"
5536.400,5541.300,en-us,0.73247,,1," the reporting obligation provided for at section 121 of the proceed."
5544.200,5545.200,en-us,0.50792,,1," That customers. Yeah."
5590.900,5593.100,en-us,0.72696,,1," The official version is perceived at"
5593.100,5594.300,en-us,0.72696,,2," the correct. Yes."
5594.300,5596.400,en-us,0.72696,,1," Perfect. So we'll leave that."
5597.500,5597.900,en-us,0.76449,,1," Okay, so"
5597.900,5598.900,en-us,0.76449,,2," at this point false."
5600.100,5602.600,en-us,0.88739,,2," You may have incorrect it. I know that this was corrected."
5604.700,5607.900,en-us,0.68773,,1," at some point for Aires"
5609.400,5610.100,en-us,0.73847,,2," Not that I recall."
5610.100,5611.100,en-us,0.73847,,1," Okay, that's fine."
5614.200,5618.100,en-us,0.68669,,1," instead of the official version"
5619.900,5625.900,en-us,0.56775,,1," of the website"
5625.900,5631.600,en-us,0.56775,,2," from the official version."
5634.800,5639.000,en-us,0.78604,,2," Well, I will take your word. I believe this is a few mistake to make and it'll be awesome."
5639.000,5640.600,en-us,0.78604,,1," So let's go to the next one"
5640.600,5641.600,en-us,0.78604,,2," the next one."
5652.000,5661.200,en-us,0.47275,,2," but overlooks specifically section 501"
5662.700,5666.300,en-us,0.90334,,2," Which deals with the importation the only generally looks at?"
5667.800,5671.400,en-us,0.66297,,2," This I probably maybe might not even if"
5671.400,5672.800,en-us,0.66297,,1," you can write. Okay next."
5673.900,5679.500,en-us,0.75908,,1," Because we don't have a choice. We have their appeals this afternoon and your friend ask is entitled to his time."
5679.500,5682.700,en-us,0.75908,,2," You are on a"
5684.200,5686.400,en-us,0.92319,,2," motion for summary judgment"
5688.300,5688.700,en-us,0.92682,,2," It should be."
5691.900,5696.300,en-us,0.40870,,2," It should not be granted. Okay?"
5698.000,5716.400,en-us,0.68942,,2," some of judgment the judge needs to have confidence in his so sufficient evidence must be available that he can confidently determine the matter if you"
5734.600,5738.000,en-us,0.57922,,1," Well 58 is goods are broken sensor 68."
5738.800,5740.100,en-us,0.24288,,2," 6868"
5743.100,5750.000,en-us,0.80968,,2," having concluded both the customers and the proceeds are applied by currently. I will address the issue of overlapping provisions."
5751.100,5757.800,en-us,0.64591,,2," And then he discusses the character further below it that paragraph 70 the course. I recognized the scope and application."
5757.800,5758.300,en-us,0.64591,,1," Okay."
5759.200,5761.200,en-us,0.67796,,2," And he talks about conflict on overlap."
5761.200,5761.600,en-us,0.67796,,1," Okay,"
5761.600,5763.900,en-us,0.67796,,2," so that's the wording of complex."
5763.900,5765.100,en-us,0.67796,,1," Yes."
5766.100,5766.700,en-us,0.28517,,1," You're saying."
5771.000,5771.400,en-us,0.72174,,2," Absolutely."
5785.200,5793.100,en-us,0.52248,,2," has not argue that the coins they probably said"
5794.000,5794.300,en-us,0.16563,,2," oh."
5802.600,5806.700,en-us,0.75467,,2," Which is part of the motion record."
5814.600,5814.900,en-us,0.52524,,1," So"
5814.900,5819.100,en-us,0.52524,,2," Benjamin paragraph 915 of the year?"
5827.700,5830.700,en-us,0.73058,,2," Exactly that point,"
5830.700,5831.500,en-us,0.73058,,1," okay."
5835.300,5839.000,en-us,0.60640,,1," So 65 page paragraph 9. Okay next."
5841.700,5845.900,en-us,0.67982,,2," You are pet the other significant errors that had."
5847.300,5847.900,en-us,0.38203,,2," felt was"
5852.600,5854.600,en-us,0.69392,,2," 135 is"
5857.300,5859.100,en-us,0.52927,,2," for judicial review"
5859.900,5868.000,en-us,0.55968,,2," By the cost of job so means that there's the decision of the minister not."
5869.000,5874.300,en-us,0.75755,,2," Not to try to delete his own decision based on Fresh evidence."
5880.700,5881.300,en-us,0.79737,,2," But there is"
5881.300,5886.600,en-us,0.79737,,1," un-french that a new evidence. That's the purpose of doing it by way of action."
5887.300,5888.100,en-us,0.74257,,2," No, honor."
5888.800,5890.400,en-us,0.89735,,2," but as part of"
5891.600,5893.200,en-us,0.87975,,2," I'm very sorry. I have to disagree."
5893.200,5895.800,en-us,0.87975,,1," No, okay, but let's do this with"
5897.900,5902.700,en-us,0.65277,,2," you in a very short time."
5902.700,5904.400,en-us,0.65277,,1," It's three hours."
5904.400,5905.800,en-us,0.65277,,2," I understand"
5905.800,5909.000,en-us,0.65277,,1," we are bound by the Chief Justice duration."
5914.800,5935.400,en-us,0.65323,,2," Review The Minister's conservation of the evidence beforehand. Yes, and whether he reached a conclusion in a intelligible manner according to dance more."
5941.800,5953.700,en-us,0.72089,,2," so the minister that the plaintiff has a chance to defend against it how"
5954.600,5960.600,en-us,0.85915,,1," Was that he was not deciding the action he was deciding a summary judgment based on a question of law."
5964.200,5972.800,en-us,0.90133,,1," So if you say it was not enough to determine that question to to strike the action say that and then we'll pass the next one."
5973.700,5976.900,en-us,0.86689,,1," Because there are two different things it was not deciding the action."
5978.900,5982.100,en-us,0.89850,,2," It was deciding whether there was a genuine issue."
5983.200,5988.000,en-us,0.67294,,1," Yes a genuine issue about whether or not the corns."
5999.000,6004.600,en-us,0.83653,,2," was requested so he had to find whether he would be"
6006.400,6006.500,en-us,0.22731,,1," What?"
6010.800,6012.800,en-us,0.87472,,2," I didn't mention is that in order?"
6016.700,6018.000,en-us,0.47283,,1," my place at the minister"
6018.000,6018.300,en-us,0.47283,,2," said"
6020.000,6026.600,en-us,0.62176,,2," and this alone should have been grounded to find that the decision should be set up even before looking at whether the goods."
6032.000,6035.500,en-us,0.78372,,1," He didn't need an extra urgent."
6035.500,6038.300,en-us,0.78372,,2," Well, that is all I can say in the time that I've been here. Yes,"
6038.300,6041.200,en-us,0.78372,,1," and that's bent you've covered all your points."
6042.100,6047.900,en-us,0.83012,,1," So thank you very much. You've done very well and you will have a short time for you buy after you hear the other"
6047.900,6048.200,en-us,0.83012,,2," side."
6049.100,6049.400,en-us,0.51789,,1," Thank you."
6054.500,6054.800,en-us,0.78828,,1," So"
6054.800,6057.200,en-us,0.78828,,2," your honor in terms of the amendment of you?"
6057.900,6061.500,en-us,0.60952,,2," If you've read the crowns that random fact and law."
6062.400,6080.400,en-us,0.78165,,2," He is really covered all very squarely by the decision of this court and table and I don't propose to take you through it that sets out the the standard of a few very clearly. And in fact, this case is the only case that sighted for the proposition. That"
6080.400,6082.600,en-us,0.78165,,1," was what happened."
6082.600,6096.200,en-us,0.78165,,2," So the crowd submission is that the standard of you would apply to both."
6097.700,6100.400,en-us,0.75268,,2," As either A or B and so in this case."
6111.500,6113.100,en-us,0.86029,,2," I'm not sure that right. Yes."
6113.100,6115.300,en-us,0.86029,,1," That was the point."
6115.300,6130.700,en-us,0.86029,,2," So no evidence is required to a Cold Justice crisis decision that the Amendments have no Prospect of success. He was entitled to look at the the pleadings on their face the proposed amendments without getting into any evidence beyond that"
6130.700,6132.500,en-us,0.86029,,1," and that was your position before."
6132.500,6133.100,en-us,0.86029,,2," Yes"
6133.100,6135.900,en-us,0.86029,,1," reading the key things per se."
6137.200,6142.400,en-us,0.78443,,1," It was enough to come to work. Yes."
6156.400,6156.700,en-us,0.65907,,1," Okay"
6156.700,6192.400,en-us,0.65907,,2," with respect to the second appeal for some reason the the test of course is set up very clearly that Justice Gleason was to consider the testing and react and molded that case also sets up the standard overview for this court an appellate review the first level or the second level. In fact, it deals with the upload a colored review at the Supreme Court level the crowd submission is that that same standard applies in this court in dealing with emotion for summary judgment where the federal court deals with it, but other than a Persona series"
6198.800,6201.600,en-us,0.71928,,1," You agree that 221 is a motion to strike."
6201.600,6202.700,en-us,0.71928,,2," Yes 2"
6202.700,6205.200,en-us,0.71928,,1," 15 is the rule for the summer third,"
6205.200,6205.500,en-us,0.71928,,2," right?"
6206.100,6206.200,en-us,0.76360,,1," So"
6207.300,6207.900,en-us,0.76621,,1," and"
6210.500,6222.300,en-us,0.88358,,1," frankly, I have some difficulty and that's why I'm raising it just speaking for myself at this stage and we decided in anything but I have some difficulty with the argument."
6225.200,6227.200,en-us,0.82389,,1," You cannot add an action."
6230.200,6231.700,en-us,0.84051,,1," parts"
6234.400,6234.800,en-us,0.55768,,1," purpose"
6241.400,6257.500,en-us,0.83123,,1," rather than remove them and separate them as different action there. You would have to mold maybe bring emotion to strike on the 2.1."
6258.400,6260.800,en-us,0.63958,,1," Either because no reason no cost. No children."
6266.600,6277.200,en-us,0.83324,,1," I just can't understand why you say I'm going to try other things just because you feel that 135 should be on its own."
6278.500,6281.600,en-us,0.86851,,1," The crown like substance over form over substance"
6281.600,6291.100,en-us,0.86851,,2," the crown did bring emotion to strike and that was dismissed by proprietary motion ski, she suggested that there's motion for some regiments."
6292.300,6298.100,en-us,0.71308,,1," Respect to which portion of the action?"
6299.200,6309.100,en-us,0.92046,,2," Again, related to the question of law simply boiled down to whether the conduct an issue could be resolved by determining whether the coins are Goods or not."
6317.800,6320.800,en-us,0.80133,,2," Because that is the only conduct that was an issue in."
6321.800,6322.200,en-us,0.78184,,2," The plaintiff's"
6322.200,6324.400,en-us,0.78184,,1," claims,"
6324.400,6362.000,en-us,0.78184,,2," of course, the cling can be framed however, a plaintiff wishes and it can be very expensive particularly where things are acting in person. But nonetheless the only issues with the federal court will consider is the question of in this case whether the coins are goods and Justice League was very clear about that point that section the Customs act provides a very limited review in this. It's not really an ordinary action at all. It's a statutory appeal by way about"
6364.500,6365.300,en-us,0.42444,,1," keep to"
6366.000,6377.300,en-us,0.93876,,1," this would be the key question to all the planes because my question to you is not whether you can put them in the same proceeding which is procedural. Okay?"
6378.600,6382.800,en-us,0.94632,,1," What courts do when things are put together? That should not be put together?"
6384.400,6385.300,en-us,0.57416,,1," a separate them"
6386.200,6387.600,en-us,0.89722,,1," They don't just strike it."
6389.000,6394.000,en-us,0.82339,,1," Unless there is no mirror, but you have to have emotion nothing at the middle of the other stuff."
6394.700,6407.800,en-us,0.84740,,1," If you're saying to me and that's what I heard that this one question was determinative of all of the other plans. That's a different story, but I couldn't see it when I read."
6409.000,6415.600,en-us,0.72808,,1," Now it was not evident to me just because I didn't see it, you know."
6419.600,6422.200,en-us,0.75697,,1," That one question. Are you good?"
6423.500,6426.700,en-us,0.84973,,1," Is enough to determine the merits of all the other times?"
6427.900,6436.000,en-us,0.68637,,2," I take your point, but obviously Justice Gleason. Yes."
6436.000,6439.000,en-us,0.68637,,1," Okay, so that he thinks differently is another story"
6439.000,6449.000,en-us,0.68637,,2," and the crown submits that the only issue that was the required any review whatsoever. Whether it's by summary judgment or at a trial."
6450.300,6454.200,en-us,0.84283,,2," Claim was whether the goods are whether their coins are Goods."
6455.500,6461.200,en-us,0.92141,,1," I assume that you try to convince him of that. So now is your time to practice convince us of that."
6461.800,6462.900,en-us,0.88972,,1," But that's the point here"
6462.900,6467.400,en-us,0.88972,,2," if the coins are not good. They're then clearly the defendant loses the case."
6468.400,6471.400,en-us,0.77189,,2," It's full stop and if the coins are good."
6472.500,6476.600,en-us,0.88262,,2," What else is available to my friend under a statutory of this is not"
6476.600,6477.100,en-us,0.88262,,1," an actually."
6478.900,6493.400,en-us,0.80457,,1," What would you be losing?"
6495.100,6516.300,en-us,0.89998,,2," I think it's fair to say that Justice Gleason that there was no Prospect of success for those claims. There may not have been a specific motion before him at the time to strike those Clans emotion had as I said in brought previously to strike and have been dismissed."
6517.100,6518.200,en-us,0.71531,,1," So that's not very good for you."
6528.600,6529.400,en-us,0.97097,,1," so somebody"
6530.900,6532.600,en-us,0.75600,,1," in this case, is that Mr."
6535.700,6536.300,en-us,0.55266,,2," Oh sure"
6536.300,6538.600,en-us,0.55266,,1," has the right."
6539.400,6542.600,en-us,0.81514,,1," To present his argument as to whether to be strive."
6542.600,6543.700,en-us,0.81514,,2," Yes. So"
6543.700,6544.800,en-us,0.81514,,1," let's start from there."
6545.900,6566.300,en-us,0.80430,,2," If the court disagrees with Justice Gleason that those ancillary claims should not have been struck then if you if you follow through on that proposition, then you can make a determination on emotional for some reason whether the coins are goods and allow the rest of the things to proceed and set it back to federal court and rest assured like"
